level_key,features_set,classifier,K,feature,importance
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_avg_executed,0.03720607065505593
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_std_syntactic_error,0.03483632257293893
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_std_executed,0.03577699455345228
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_affect_impl,0.023885728056833932
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_string_impl,0.01967952479078279
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_if_branch_impl,0.030155851657752406
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_elif_branch_impl,0.0037571246759695344
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_simple_impl,0.017830521010062737
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_counter_n_impl,0.000168948667647869
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_avg_while_impl,0.0005496893529516403
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_var_affect_impl,0.02277126998778489
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_for_simple_impl,0.018223733909919382
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,CO_std_while_impl,0.00044490149401247724
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_ctr_fun_used,0.03356510448079747
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_left_ctr_fun_used,0.01656212621183418
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_right_ctr_fun_used,0.016282891974322925
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_ctr_fun_used,0.005250759836954444
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_height_ctr_fun_used,0.02315837653669463
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_jump_high_ctr_fun_used,0.009100629778378687
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_get_height_ctr_fun_used,0.004164817943577827
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_read_string_ctr_fun_used,0.00942851899840441
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_read_int_ctr_fun_used,0.016865264497719686
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_attack_ctr_fun_used,0.0008521669050803228
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_avg_turn_ctr_fun_used,0.0006559889727086139
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_std_walk_ctr_fun_used,0.03171012528602276
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_std_left_ctr_fun_used,0.01271012436908958
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_std_get_height_ctr_fun_used,0.0035215702511337964
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_std_read_string_ctr_fun_used,0.005639873289033105
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,GA_max_progression,0.03905260937572696
All_Level,mean_sd_rate_features_nohelp_nosub,Random Forest,4,EX_rate_speed_changed,0.01817674952796294
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_base_disp_time,0.013693151528321526
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_var_disp_time,0.055872524413723056
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_condi_disp_time,0.041657046302368245
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_for_disp_time,0.047019590269792466
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_while_disp_time,0.01609895990179987
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_code_editor_copied,0.029329822238123558
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_control_function_copied,0.025730441374381758
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_creation_copied,0.007048565139656837
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_modif_copied,0.007974846430449012
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_usage_copied,0.01531908861949465
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_var_type_copied,0.00016016080587860003
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_1bran_copied,0.00581059919565251
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_2bran_copied,0.019249417684642552
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_condi_3bran_copied,0.011634163903688098
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_for_simple_copied,0.03645544107920453
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_for_counter_0_copied,0.0035501888423336574
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_for_counter_n_copied,0.002348875277066142
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_rate_while_simple_copied,0.007997968895598537
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_open_chest_loc_error,0.008269217132455833
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_read_message_loc_error,0.032394713297183346
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_walk_loc_error,0.03402085730866444
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_not_allowed_func_error,0.021895502354867973
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_function_param_error,0.03535372195327103
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_spike_touch_lost,0.0015988465353355171
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_avg_too_many_lines_error,0.00939094607149224
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_avg_syntactic_error,0.056469009982570616
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_avg_semantic_error,0.01042287916565624
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_avg_user_stopped,0.018127076339493415
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_avg_executed,0.06058444441325526
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_var_affect_impl,0.03645668482513461
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_string_impl,0.0260350439988419
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_if_branch_impl,0.036660919023819495
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_elif_branch_impl,0.006559966708432179
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_for_simple_impl,0.024662850367420896
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_for_counter_n_impl,0.0005016257176655121
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,CO_avg_while_impl,0.0005855137779123728
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_walk_ctr_fun_used,0.04336680851504186
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_left_ctr_fun_used,0.017392131313603943
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_right_ctr_fun_used,0.02213757634887567
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_ctr_fun_used,0.008123401495022999
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_height_ctr_fun_used,0.027116935171716455
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_jump_high_ctr_fun_used,0.011192012025114672
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_read_string_ctr_fun_used,0.012395945384872271
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_read_int_ctr_fun_used,0.015500774592753066
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_attack_ctr_fun_used,0.0015496009739899576
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_avg_turn_ctr_fun_used,0.0007049030085807092
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,GA_max_progression,0.05139010833300266
All_Level,mean_rate_features_nohelp_nosub,Random Forest,0,EX_rate_speed_changed,0.02218913196177722
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_base_disp_time,0.013351342782665405
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_var_disp_time,0.0626630962885664
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_condi_disp_time,0.047456020876048007
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_disp_time,0.045405618133390176
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_while_disp_time,0.01765800629716276
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_code_editor_copied,0.026271399053212647
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_control_function_copied,0.02132635822115275
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_creation_copied,0.006878983200073074
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_modif_copied,0.009274130171255687
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_usage_copied,0.012923475596751425
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_var_type_copied,0.00020491094648028983
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_1bran_copied,0.006281228468296743
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_2bran_copied,0.01941181325306948
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_condi_3bran_copied,0.010868104856123838
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_simple_copied,0.0339821849605269
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_counter_0_copied,0.004817841294662198
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_for_counter_n_copied,0.0020293703627221544
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_rate_while_simple_copied,0.00816504948717522
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_open_chest_loc_error,0.009095521953211696
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_open_chest_key_error,8.019420524119139e-05
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_read_message_loc_error,0.034710009006592026
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_walk_loc_error,0.02974768414382006
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_not_allowed_func_error,0.022330891720308003
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_function_param_error,0.03572900969790693
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_spike_touch_lost,0.0021004942948194398
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_too_many_lines_error,0.007485412273994921
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_syntactic_error,0.057570274067752725
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_semantic_error,0.009154112612753926
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_user_stopped,0.017742335379669155
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_avg_executed,0.057326735137144036
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_var_affect_impl,0.03302450965428013
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_string_impl,0.03151127946423842
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_if_branch_impl,0.030673384523831507
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_elif_branch_impl,0.004514025480341557
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_simple_impl,0.027323407294309918
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_for_counter_n_impl,0.00024107317572708
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,CO_avg_while_impl,0.0010537566089103584
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_walk_ctr_fun_used,0.04452270625740695
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_left_ctr_fun_used,0.021295209276546226
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_right_ctr_fun_used,0.0217043654117142
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_ctr_fun_used,0.007530737618716108
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_height_ctr_fun_used,0.024812352060742022
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_jump_high_ctr_fun_used,0.011728936104472546
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_get_height_ctr_fun_used,0.00664554106628773
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_read_string_ctr_fun_used,0.015058817848959316
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_read_int_ctr_fun_used,0.01790819276829173
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_attack_ctr_fun_used,0.0012808890855633916
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_avg_turn_ctr_fun_used,0.0005992163231057884
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,GA_max_progression,0.04730810635757911
All_Level,mean_rate_features_nohelp_nosub,Random Forest,1,EX_rate_speed_changed,0.019221884876426787
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_base_disp_time,0.013731914750794431
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_disp_time,0.06354175252951272
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_condi_disp_time,0.03984009558326404
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_disp_time,0.050307032768373706
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_while_disp_time,0.016533827835304656
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_code_editor_copied,0.03296459587386414
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_control_function_copied,0.025156030107814146
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_creation_copied,0.006399675450469264
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_modif_copied,0.010426578607551302
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_usage_copied,0.014516177976885028
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_var_type_copied,0.0002670809838384311
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_1bran_copied,0.005402223587188005
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_2bran_copied,0.026486572846679223
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_condi_3bran_copied,0.008309482337524463
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_simple_copied,0.033348574265677305
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_0_copied,0.004838314614732925
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_for_counter_n_copied,0.0012782285222711282
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_rate_while_simple_copied,0.00832853351383655
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_open_chest_loc_error,0.007199961452814968
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_open_chest_key_error,0.00010343271005461384
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_read_message_loc_error,0.03390368166868543
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_loc_error,0.03542269954846118
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_not_allowed_func_error,0.02347278323596107
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_function_param_error,0.034039137847375577
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_spike_touch_lost,0.0023733282660755904
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_too_many_lines_error,0.006783565494476642
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_syntactic_error,0.057290704217792435
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_semantic_error,0.011432083605954917
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_user_stopped,0.016847060586064264
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_avg_executed,0.05089149892001323
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_var_affect_impl,0.028366158232525834
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_string_impl,0.02894446517124646
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_if_branch_impl,0.03395463775253749
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_elif_branch_impl,0.007868262917773929
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_simple_impl,0.023284531185222557
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_for_counter_n_impl,0.000239888534610989
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,CO_avg_while_impl,0.001104805934820769
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_walk_ctr_fun_used,0.039974687408577146
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_left_ctr_fun_used,0.018438206618016043
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_right_ctr_fun_used,0.021045474131411494
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_ctr_fun_used,0.0073321231408714545
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_height_ctr_fun_used,0.025469254535785545
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_jump_high_ctr_fun_used,0.00992877166430607
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_get_height_ctr_fun_used,0.006059611552895804
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_read_string_ctr_fun_used,0.012839878304454598
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_read_int_ctr_fun_used,0.020419271340547662
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_attack_ctr_fun_used,0.001173442796650481
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_avg_turn_ctr_fun_used,0.0005959959304917355
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,GA_max_progression,0.0510242532237367
All_Level,mean_rate_features_nohelp_nosub,Random Forest,2,EX_rate_speed_changed,0.020499649914205914
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_base_disp_time,0.010668258216779533
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_disp_time,0.05954427151657391
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_condi_disp_time,0.0449767412778453
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_disp_time,0.05145691154485142
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_while_disp_time,0.017445621338435045
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_code_editor_copied,0.029102640058640713
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_control_function_copied,0.02066835454962557
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_creation_copied,0.003827278234693199
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_modif_copied,0.008707601376553077
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_usage_copied,0.013971302821481846
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_var_type_copied,0.00024913407353208974
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_1bran_copied,0.006570318668992238
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_2bran_copied,0.02001397276634293
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_condi_3bran_copied,0.011114920334232952
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_simple_copied,0.027465179182737512
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_0_copied,0.0035225396136130543
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_for_counter_n_copied,0.002406594980867542
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_rate_while_simple_copied,0.007607896101270982
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_open_chest_loc_error,0.008098085800960558
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_open_chest_key_error,0.00010499418885387116
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_read_message_loc_error,0.03182745409728088
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_loc_error,0.03320842115067985
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_not_allowed_func_error,0.023282225748650114
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_function_param_error,0.034334500246342756
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_spike_touch_lost,0.00204518143015188
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_too_many_lines_error,0.006304496134237805
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_syntactic_error,0.059046031179011346
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_semantic_error,0.010310779826702747
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_user_stopped,0.017710155426494987
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_avg_executed,0.05205824928780151
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_var_affect_impl,0.03178461433906192
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_string_impl,0.028349572583575528
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_if_branch_impl,0.04207124135189767
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_elif_branch_impl,0.006338800986017425
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_simple_impl,0.024917010533387626
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_for_counter_n_impl,0.0004900671007796037
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,CO_avg_while_impl,0.0013420060731083611
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_walk_ctr_fun_used,0.04393443639060075
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_left_ctr_fun_used,0.020079547484019522
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_right_ctr_fun_used,0.02239425335302739
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_ctr_fun_used,0.006603172870970148
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_height_ctr_fun_used,0.02780924436459614
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_jump_high_ctr_fun_used,0.010077936521243834
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_get_height_ctr_fun_used,0.006893132139790599
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_read_string_ctr_fun_used,0.012117095368811413
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_read_int_ctr_fun_used,0.01952200342442694
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_attack_ctr_fun_used,0.000742905314604848
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_avg_turn_ctr_fun_used,0.0003162364274892969
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,GA_max_progression,0.0553272018147935
All_Level,mean_rate_features_nohelp_nosub,Random Forest,3,EX_rate_speed_changed,0.021239410383560257
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_base_disp_time,0.013370659684696367
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_disp_time,0.05686679268915879
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_condi_disp_time,0.0457353242773734
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_for_disp_time,0.049907502574694215
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_while_disp_time,0.01566770639903884
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_code_editor_copied,0.02805419566477027
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_control_function_copied,0.023143579902227988
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_creation_copied,0.0065901298548107995
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_modif_copied,0.009150639408332915
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_var_usage_copied,0.012824095752076456
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_1bran_copied,0.005346964516879015
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_2bran_copied,0.024933638313198586
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_condi_3bran_copied,0.010759454668695073
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_simple_copied,0.032114296269278655
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_counter_0_copied,0.0031964124041292037
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_for_counter_n_copied,0.002263691636837694
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_rate_while_simple_copied,0.007522264118576849
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_open_chest_loc_error,0.00889973988470884
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_open_chest_key_error,0.0001161927288808571
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_read_message_loc_error,0.03277095726076304
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_walk_loc_error,0.029506600933754432
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_not_allowed_func_error,0.022187288027201678
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_function_param_error,0.035665038032459864
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,GA_avg_spike_touch_lost,0.002651538188390663
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_too_many_lines_error,0.00828846917699781
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_syntactic_error,0.055574554841171325
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_semantic_error,0.011006270428985488
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_user_stopped,0.016999440396811165
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,EX_avg_executed,0.05352440760171222
All_Level,mean_rate_features_nohelp_nosub,Random Forest,4,CO_avg_var_affect_impl,0.031879211467737666
